,Players,AgeScore,score90sScore,GlsScore,StandardShScore,StandardSoTScore,StandardSoTpercentageScore,StandardSh90Score,StandardSoT90Score,StandardGShScore,StandardGSoTScore,StandardDistScore,StandardFKScore,PerformancePKScore,PerformancePKattScore,ExpectedxGScore,ExpectednpxGScore,ExpectednpxGShScore,ExpectedGxGScore,ExpectednpGxGScore,TotalScore
716,J. Elsayed,0.7339532574647303,-1.1626397405117896,-0.9799094377180689,-1.444949210258567,-1.0954585381572837,,-1.1837085583457732,-1.1289423377781547,,,,-0.06009080515737044,0.07978382203412793,0.5447158865996561,-1.598599876383293,-1.1157426901646972,,0.4567357277999299,-0.027539046416331692,-15.964783093985767
717,M. Gómez,-0.5812515730257589,-1.2051736755849287,-1.1441996016134306,2.2274190786729373,-1.294570626285419,-1.9387330312003643,2.8212857354406427,-1.1471085861128818,-1.5971329822867395,,-3.3097860411038975,-0.5636844866668819,0.27240616918927313,-0.9225978963233035,5.904264394164403,7.027332408025543,1.434945277228786,-7.50846097262714,-8.084162377594248,-9.609208787703409
718,V. Da silva,0.9531540625464785,-0.7656563464958248,1.2790803158431507,-0.6488939165433534,-0.26280798780326264,0.2477648725451218,-0.5699400829822203,-0.36595990771960574,2.4571276650565173,3.6372911269270243,-1.412533287858977,-0.5179032428932899,0.07978382203412793,0.6364229980323411,0.2527562423232816,0.6214466641158874,2.8648624044600695,0.6129160552592842,1.0782719990394607,10.177183455886208
719,Q. Dangelo,0.5147524523829821,-0.2532237001384822,-0.9388368967442287,-0.8291328509694394,-1.0230541424743254,-1.3248358868253862,-0.5885391276902068,-1.2197735794517914,-0.1228563832528279,-1.125612580771422,0.025151764794233478,-0.5636844866668819,-0.2091496986985898,-0.09723389342913873,-0.7703616127514044,-0.7900196862370876,-1.0349115788979766,-0.22004569119060555,-0.13285438407878813,-10.704221963091367
720,D. Sahu,0.9531540625464785,0.9498790347874526,-0.1995311592151022,-0.9943518741933518,-0.6791332629802732,-0.22995278106344602,-0.7993283010473865,-0.9654461027656084,0.4299973413848889,0.15670764822431357,0.4232799332212766,0.0772529261634054,0.6576508634995634,-1.0143050077559885,-0.6729218170300055,-0.4642966823094779,-0.7749266466741067,0.19643518203433932,0.28840696657103754,-2.661429676601991
721,Z. Tomi?,0.07635084221948565,-0.2856305078132547,-0.11738607726742152,-0.4836748933194411,-0.7334365597424919,-0.6804345365187318,-0.3777499543330269,-0.5112898943974244,-0.4914255330113057,0.5688820075443712,0.3446373320505026,-0.06009080515737044,-0.5943943930088801,-1.1060121191886734,-0.7703616127514044,-1.1157426901646972,-1.1649040450099113,0.35261550949369364,0.3410646354022658,-6.808983294973715
722,O. Gatti,-0.36205076794401075,-1.114029528999631,-1.2263446835611111,-0.686443694548788,-1.3307728241268983,-1.9305622617543798,-0.6753346696608101,-1.36510356612961,-1.8735598446055977,,1.1974180384960817,-0.24321578025173823,-0.2091496986985898,-0.9225978963233035,-0.6729218170300055,-1.0071683555221607,-1.4248889772337812,-0.6885866735686684,-0.34348505940370094,-14.878798060866703
723,D. Fischer,2.2683588930369676,0.3969378788366441,1.4844430207123522,-0.18327666927596434,-0.04559480075438764,-0.060000776586965725,-0.08636492057457253,-0.11163243103342273,1.7199893655395613,2.309173746895727,-0.10510004339486063,-0.06009080515737044,0.9465843842322811,1.6452012237918756,0.49635573162677815,0.6757338314371555,0.2650130822213723,0.9773368193311109,0.6570106483896351,13.190078179273916
724,E. Okello,-0.8004523781075071,-1.175805006129666,-1.0209819786919094,-1.5050288550672621,-1.3307728241268983,,-1.1713091952071155,-1.201607331117064,,,,0.031471682389813474,-0.40177204585373494,-0.37235522772719365,-1.160120795636999,-0.9528811882008923,,-0.22004569119060555,0.5516953107271786,-10.729965523939857
725,B. Neméth,-0.14284996286226254,0.4333955374707633,0.25226679149714176,0.177201199576208,0.13541618845300818,-0.11556200881966136,0.09962552650529201,0.033697555644396034,0.614281916264128,0.5688820075443712,2.404090450210144,1.8627214333334912,0.07978382203412793,-0.005526781996453764,-0.33188253200511036,-0.3014351803456731,-0.6449341805621718,0.7690963827186384,0.920298992545776,6.808567157206153
726,B. Lehtonen,-0.8004523781075071,-0.7666690592356614,0.33441187344482237,-1.1370410306140033,-0.9687508457121065,0.7892145278323697,-0.9481206587112782,-0.8564486127572444,4.484257988728145,3.6372911269270243,-1.6189701159322583,-0.014309561383778516,0.4650285163444183,-0.6474765620252486,0.05787665088048435,0.29572366018827784,2.3448925400123297,0.6649761644124024,0.28840696657103754,5.603841190862225
727,B. Mtonga,0.7339532574647303,1.217235198104327,-0.5281114870058251,-0.5737943605324842,-0.26280798780326264,0.2036427175368047,-0.5389416751355761,-0.42045865272378774,-0.30714095813206677,0.29409910133099937,-0.3410278469071826,-0.06009080515737044,0.17609499561170053,-0.005526781996453764,-0.08828304270161363,-0.35572234766694144,0.9149754127810464,-0.480346236956196,-0.3961427282349292,-0.8183942281240812
728,R. Giordano,2.9259613082822122,0.5923914376251167,0.9504999880524277,-0.408575337308572,-0.11799919643734605,0.7919381176476981,-0.3839496359023557,0.07003005231385077,1.4435625032207031,1.9427965386112305,-1.1667751592003084,-0.472121999119698,-0.6907055665864528,-0.005526781996453764,0.5450756294874776,-0.35572234766694144,1.434945277228786,1.54999802001541,1.4995333496892864,10.145356197956072
729,A. Harutyunyan,-0.5812515730257589,0.6480906383161322,0.08797662760178021,0.4926193348218586,0.4974381668677998,-0.12645636808097396,0.34761278927844463,0.16086129398748764,-0.030714095813208348,0.01931619511762753,0.08413371567231352,0.031471682389813474,-0.9796390873191705,-0.7391836734579336,0.5450756294874776,0.947169668043497,0.13502061610943733,-0.480346236956196,-0.7120887412222985,0.3471065818181298
730,G. Eng,0.5147524523829821,1.063302861649157,-0.03524099531974085,0.07206182116099102,0.26212388089818517,0.3833996453484667,0.11822457121327834,0.3061912806653064,0.7064242037037473,-0.30126386213130624,1.160554319197282,0.397721632578549,0.27240616918927313,-0.5557694505925636,-0.42932232772650897,-0.08428651106060019,-0.514941714450237,0.040254854574985004,0.07777629124612472,3.454369122527371
731,F. bin Zakaria,0.29555164730123384,-0.36360938878067656,-1.308489765508792,-0.6113441385379189,-0.06369589967512725,0.7875803739431727,-0.4707451778729592,-0.27512866604596886,-0.5835678204509253,-1.0340182787002978,1.1384360876180017,0.397721632578549,-0.49808321943130757,-0.2806481162945087,-1.2575605913583976,-0.7900196862370876,-2.0748513077934554,-0.0638653637312512,-0.29082739057247275,-7.34716506955019
732,Q. Maturu,-0.14284996286226254,1.179764826730371,0.08797662760178021,-0.3259658256966158,0.15351728737374778,0.36324508071503775,-0.25995600451577944,0.12452879731803289,0.7985664911433669,0.24830195029543736,-1.0266930258648672,-0.5636844866668819,0.3687173427668456,-0.5557694505925636,-0.13700294056231302,0.024287823581936444,1.434945277228786,0.6649761644124024,0.44637997306472216,2.8832859454711834
733,D. Purwanto,-0.36205076794401075,0.10527660976369034,0.5397745783140241,0.29736048919359853,0.5698425625507582,0.17586210142045708,0.1988204316145529,0.45152126734312537,-0.5835678204509253,-0.2554667110957443,-0.6703437393097982,-0.3805595115725141,-0.5943943930088801,-0.5557694505925636,-0.13700294056231302,0.13286215822447292,-0.3849492483383022,0.35261550949369364,-0.027539046416331692,-1.1277079213730101
734,C. Schmidt,-0.8004523781075071,-1.2183389412028052,-0.6102565689535058,-1.527558721870523,-1.294570626285419,,-1.1837085583457732,-1.2379398277865188,,,,-0.19743453647814627,0.6576508634995634,-0.005526781996453764,-0.8190815106121037,-1.1700298574859653,,0.6129160552592842,0.44637997306472216,-8.347951417301154
735,L. Bogere,0.9531540625464785,0.7959466983322826,-0.4459664050581444,-0.19078662487705128,-0.6972343619010128,-0.6537433563285154,-0.17936014411450485,-0.583954887736334,-1.0442792576490225,-0.9882211276647359,0.10625194725159365,0.1688154137105893,0.5613396899219908,0.45300877516697113,0.30147614018398095,-0.08428651106060019,-0.6449341805621718,-1.3653680925592038,-0.8700617477159831,-4.4082039701133935
736,T. Sinaga,-0.14284996286226254,-0.8021140051299439,0.37548441441866276,-0.010547690450965177,-0.7153354608217524,-1.257835577368312,-0.03676746801994208,-0.9654461027656084,-1.8735598446055977,-1.217206882842546,1.6668160642341385,-0.42634075534610605,3.0654302029388782,1.2783727780611358,-0.18572283842301238,-0.7900196862370876,0.005028149997502366,0.14437507288122123,-0.18551205291001632,-2.0737516452516136
737,W. Ofori,0.29555164730123384,-1.1656778787312998,7.398888920945364,0.02700208755446946,2.398053553545456,3.51389377908671,0.0066303029653596735,2.5224735775020437,-0.6757101078905446,-1.0340182787002978,5.2008179543457915,-0.19743453647814627,18.47521797535049,17.9690670588098,6.6837827599355935,-1.2243170248072337,-0.3849492483383022,1.7061783474747643,0.5516953107271786,124.13429240119686
738,I. Soko,-0.8004523781075071,-0.45981709906515783,-0.36382132311046367,-0.2884160476911812,0.2983260787396644,0.7854015020909102,-0.17316046254517603,0.0518638039791234,-0.6757101078905446,-0.805032523522488,0.6248015987213847,-0.2889970240253302,-0.2091496986985898,0.36130166373428624,-0.08828304270161363,-0.24714801302440498,-0.12496431611443243,-0.11592547288436932,-0.29082739057247275,-2.810010252688362
739,D. Law,0.9531540625464785,1.6263711449983316,-0.3227487821366233,-0.40106538170748507,-0.6610321640595336,-0.602539867800345,-0.2785550492237659,-0.6021211360710613,-0.21499867069244732,0.9810563668644292,-0.023999860937500037,-0.5636844866668819,-0.5943943930088801,0.5447158865996561,-0.13700294056231302,-0.24714801302440498,-0.12496431611443243,0.508795836953048,0.07777629124612472,-0.0823854727976059
740,J. Mugenyi,0.07635084221948565,-0.13068545861824804,-0.281676241162783,-0.4536350709150934,-0.4800211748521378,-0.1253669321548429,-0.37155027276369823,-0.2932949143806962,-0.5835678204509253,0.8436649137577431,0.5240407659713306,-0.472121999119698,-0.8833279137415979,-0.6474765620252486,-1.0626809999156004,-0.681445351594551,-0.3849492483383022,0.35261550949369364,0.13043396007735292,-4.924693968513818
741,V. Nakiyemba,2.0491580879552194,1.1838156776897175,-0.281676241162783,-0.7840731173629178,-0.4076167791691794,0.7930275535738291,-0.5699400829822203,-0.4931236460626972,-0.952136970209403,-0.942423976629174,0.5338710911176772,-0.014309561383778516,1.2355179049649987,0.36130166373428624,0.49635573162677815,-0.5728710169520146,-0.7749266466741067,-0.22004569119060555,-0.18551205291001632,0.45439192797361
742,U. Nafula,0.9531540625464785,0.10628932250352698,-0.5281114870058251,-0.16825675807379048,-0.19040359212030444,-0.281700987554682,-0.09256460214390134,-0.22062992104178675,-0.952136970209403,-0.2554667110957443,-1.2355874352247358,-0.2889970240253302,-1.1722614344743156,0.5447158865996561,0.9348348123730722,1.001456835364765,-0.12496431611443243,-1.5215484200185583,-0.34348505940370094,-3.835663799119012
743,K. bin Ali,-1.6772555984345,-0.7352749643007255,2.8809094138229248,0.7930175588653354,1.4748975085877374,0.7897592457954355,0.6141990967595838,1.250836194071129,1.4435625032207031,1.4390278772200489,-0.20831845743150137,-0.24321578025173823,0.27240616918927313,-0.7391836734579336,0.30147614018398095,1.381467006613643,-0.7749266466741067,2.799440639690245,2.7633174016387634,13.826141635108298
744,P. Peh,-0.36205076794401075,0.7726543053160396,-0.03524099531974085,0.6953881360512055,0.6603480571544562,0.04621922621083419,0.47780610223434977,0.5060200123473073,0.8907087785829864,-0.39285816420243025,0.20947036128823482,-0.2889970240253302,-0.2091496986985898,-0.8308907848906184,-0.283162634144411,0.24143649286700955,0.6549904805571769,0.40467561864681173,-0.08019671524755992,3.0771707867837215
745,O. Aboagye,0.9531540625464785,1.7114390151446102,1.1558626929216296,0.25981071118816407,0.7870557495996334,0.4678309296236411,0.18022138690656656,0.542352509016762,1.167135640901845,0.06511334615318955,-0.44670384223040993,0.1688154137105893,0.9465843842322811,-0.18894100486182372,1.3245939952586672,1.16431833732857,0.2650130822213723,-0.1679855820374874,0.5516953107271786,10.907366138351458
746,A. Yosef,-1.0196531831892552,-0.4263975786505485,0.5808471192878645,0.6653483136468578,1.4567964096669979,0.910686633596008,0.6327981414675702,1.72315865077404,-0.1228563832528279,-0.3470610131668682,0.04235483380034034,0.031471682389813474,0.07978382203412793,0.08618032943623123,0.44763583376607907,0.784308166079692,1.0449678788929815,0.5608559461061661,0.39372230423349397,7.524947906918763
747,L. Ndyanabo,1.8299572828734711,2.1782995882093035,2.6344741679798824,2.8056856599566307,3.447917290948352,0.49996928944451413,2.2695140757703776,3.5034509875773208,-0.4914255330113057,0.3398962523665614,0.6051409484286908,4.792721034843376,1.3318290785425715,1.2783727780611358,2.006672565308458,2.0872001817901307,-0.514941714450237,0.6649761644124024,1.4995333496892864,32.76924344874092
748,G. Ochwo,0.7339532574647303,-0.4820967793415641,0.37548441441866276,1.3337343621435938,1.1671788269351646,-0.1874647799443261,1.1163733038752177,1.1600049523974922,0.1535704790660305,-0.576046768344678,0.16769147941626075,-0.1058720489309624,-1.075950260896743,0.5447158865996561,1.2758740973979676,1.3271798392923746,-0.7749266466741067,-1.4694883108654402,-1.6072691113531778,3.0766461926561526
749,E. Thembo,1.391555672709975,1.0643155743889934,-0.07631353629358113,-0.22082644728139897,0.11731508953226857,0.3561637471951846,-0.1855598256838337,0.14269504565276026,0.614281916264128,-0.3470610131668682,-1.2060964597856954,0.0772529261634054,1.0428955578098538,0.17788744086891622,-0.0395631448409144,0.13286215822447292,-0.514941714450237,0.0923149637281031,0.025118622414896506,2.6442965734504287
750,R. Baidoo,-0.36205076794401075,-1.2051736755849287,-1.1031270606395902,-1.5200487662694362,-1.204065131681721,,-1.1961079214844308,-1.4014360627990647,,,,0.1688154137105893,-0.49808321943130757,-0.18894100486182372,-0.7703616127514044,-1.7129015306986481,,0.5608559461061661,-0.18551205291001632,-10.61813744723963
751,M. Nakyejwe,-0.36205076794401075,0.2642725099180437,0.5397745783140241,0.4550695568164238,-0.08179699859586684,-0.5687673540902753,0.29801533672381403,-0.11163243103342273,-1.1364215450886421,0.11091049718875157,-0.7539015030537455,0.6724090952201006,-0.30546087227616237,0.17788744086891622,-0.0395631448409144,-0.3014351803456731,-0.25495678222636725,0.14437507288122123,-0.4488003970661574,-1.7020728886299425
752,V. Pathan,-1.4580547933527517,-1.199097399145909,-0.6924016509011864,2.2649688566783723,-1.385076120889117,-1.9327411336066425,1.2713653431084384,-1.201607331117064,-0.39928324557168626,,-2.0637923288044484,0.031471682389813474,-1.1722614344743156,0.2695945523016011,1.3733138931193665,1.707190010541253,-1.2948965111218462,-2.82305114884651,-2.6604224879777423,-11.364781247670374
753,T. Tushemereirwe,1.8299572828734711,0.32199713608873254,0.4987020373401839,0.3048704447946856,0.22592168305670618,-0.07089513584827872,0.13682361592126493,0.12452879731803289,-0.39928324557168626,-0.1638724090246203,-0.036287767370433634,-0.472121999119698,0.5613396899219908,0.2695945523016011,0.10659654874118372,0.13286215822447292,0.5249980144452419,0.19643518203433932,-0.08019671524755992,4.01196987087963
754,G. Nakasi,-0.8004523781075071,0.43744638843011013,-0.2406037001889426,-0.1982965804781382,0.044910693849310165,0.28480569403358547,-0.20415887039182015,-0.075299934363968,-0.21499867069244732,-0.48445246627355415,-0.1837426445656346,-0.15165329270455435,-0.40177204585373494,0.5447158865996561,-0.4780422255872083,-0.9528811882008923,-0.3849492483383022,0.040254854574985004,0.13043396007735292,-3.2887357681817044
755,T. Mendes,-1.2388539882710035,-0.8740166096583458,-0.8566918147965479,0.41751977881098934,1.4205942118255186,1.4673883918490938,0.22981883946119713,1.4506649257531297,-0.5835678204509253,-1.125612580771422,-0.4712796550962767,-0.472121999119698,-0.016527351543444636,0.6364229980323411,1.2271541995372683,1.1100311700073016,0.2650130822213723,-1.6256686383247945,-1.870557455509319,-1.82058063208713
756,A. Murata,1.1723548676282267,-0.7585673573169682,-1.0620545196657498,-1.4224193434553063,-1.0773574392365441,,-1.2767037818857054,-1.1834410827823365,,,,-0.014309561383778516,-0.49808321943130757,-0.18894100486182372,-1.6473197742439922,-0.8443068535583558,,-0.3241659094968417,0.18309162890858113,-8.9422233507819
757,I. Babirye,-0.5812515730257589,0.3169335723895492,-0.6102565689535058,0.07206182116099102,-0.4438189770106586,-0.47562058240605054,0.03142902924267483,-0.329627411050151,-0.030714095813208348,-0.576046768344678,1.1163178560387217,-0.3347782677989221,-0.016527351543444636,-0.8308907848906184,-0.6729218170300055,-0.41000951498820976,-0.9049191127860415,0.6129160552592842,0.13043396007735292,-3.937290531472679
758,K. Quarshie,-0.36205076794401075,2.021329113534623,0.868354906104747,1.1459854721164209,1.1128755301729458,0.17259379364206312,1.010978717196628,1.1418387040627649,-0.030714095813208348,-0.1638724090246203,-0.23289427029736856,0.12303416993699733,0.753962037077136,-0.18894100486182372,0.5937955273481769,0.784308166079692,0.5249980144452419,-0.3241659094968417,0.5516953107271786,9.50311100500674
759,W. Dufour,-0.8004523781075071,-1.1697287296906462,-1.0620545196657498,0.07206182116099102,2.325649157862498,3.514438497049776,0.11822457121327834,2.613304819175681,-1.320706119967881,-1.7209755442337276,-0.47619481766944993,-0.472121999119698,-0.2091496986985898,0.08618032943623123,-1.0139611020549009,-0.8985940208796241,-1.5548814433457159,0.24849529118745742,0.5516953107271786,-1.1687705756203983
760,I. Mukisa,2.0491580879552194,0.04856469633283815,-0.3227487821366233,-0.3334757812977027,-0.7334365597424919,-0.7904675650579914,-0.26615568608510826,-0.6929523777446981,-0.6757101078905446,-0.48445246627355415,-0.616276951004891,-0.1058720489309624,0.17609499561170053,0.17788744086891622,-0.23444273628371162,-0.24714801302440498,0.3950055483333069,0.14437507288122123,-0.7120887412222985,-3.22414197471178
761,A. Negri,-0.5812515730257589,-0.2471474236994623,-0.07631353629358113,-0.678933738947701,-1.0230541424743254,-1.3940150681347225,-0.5947388092595356,-1.201607331117064,-0.30714095813206677,3.0877253145002803,-0.7366984340476386,-0.6552469742140659,-1.1722614344743156,-0.8308907848906184,-0.9652412041942016,0.13286215822447292,1.5649377433407206,-0.011805254578133093,0.3410646354022658,-5.349756816015453
762,D. Ghasemi,0.29555164730123384,-1.079597295845185,-1.1441996016134306,-1.5200487662694362,-1.204065131681721,,-1.2085072846230884,-1.0926098411087,,,,-0.3347782677989221,-0.7870167401640252,0.5447158865996561,-1.1114008977762997,-1.3871785267710384,,0.508795836953048,0.07777629124612472,-9.442562691551784
763,G. Musoke,-0.5812515730257589,-0.19347364848812015,0.29333933247098193,1.130965560914247,0.26212388089818517,-0.535539558343271,0.9055841305180381,0.19719379065694237,-0.1228563832528279,-0.43865531523799217,2.0551139075148352,1.084440289182428,0.8502732106547085,0.17788744086891622,0.1553164466018831,-0.5728710169520146,-0.9049191127860415,-0.1679855820374874,0.4990376418959504,4.093723442053603
764,V. Sserugo,0.07635084221948565,0.21971314936523118,0.37548441441866276,0.10210164356533874,1.149077728014425,1.5082422390790169,0.03142902924267483,1.0146749657196732,-0.1228563832528279,0.11091049718875157,0.7206472688982647,1.267565264276796,-0.6907055665864528,0.2695945523016011,-0.5267621234479076,-0.4642966823094779,0.13502061610943733,1.4458778017091738,0.8149836548833197,7.437052911395186
765,D. Ayesiga,0.9531540625464785,-0.9013598536339351,-1.0620545196657498,-0.5888142717346581,-0.8420431532669295,-0.5758486876101286,-0.49554390415027455,-0.7656173710836075,-0.7678523953301641,-1.4461926380203558,-1.152029671480788,-0.2889970240253302,-0.8833279137415979,0.36130166373428624,-0.33188253200511036,-0.6271581842732827,-1.1649040450099113,-0.3241659094968417,-0.8700617477159831,-11.773398095963884
766,E. Salem,-1.2388539882710035,-0.3372788575449238,-1.0620545196657498,-0.6263640497400927,-0.8058409554254503,-0.8411263356230962,-0.5637404014128914,-0.8746148610919716,-0.4914255330113057,-0.942423976629174,1.8044406162829927,1.1760027767296122,-0.7870167401640252,-0.18894100486182372,-1.2575605913583976,-0.6271581842732827,-0.7749266466741067,-0.0638653637312512,0.025118622414896506,-8.477629994051044
767,L. Sanz,1.610756477791723,1.6273838577381687,-0.9799094377180689,-0.7164835169531357,-0.5524255705350961,0.5963843689071325,-0.6381365802448373,-0.5112898943974244,-1.0442792576490225,-0.942423976629174,0.8115777765019723,-0.472121999119698,0.4650285163444183,-0.005526781996453764,-0.8190815106121037,-0.5185838496307462,0.5249980144452419,0.508795836953048,0.3410646354022658,-0.7142728914017904
768,Q. Nagadya,0.9531540625464785,0.041475707153981606,-0.8977643557703883,-0.5737943605324842,-0.7877398565047107,-1.1603310619795624,-0.5079432672889321,-0.8564486127572444,-0.8599946827697836,0.9352592158288672,0.5437014162640238,-0.3805595115725141,0.753962037077136,0.5447158865996561,-0.42932232772650897,-0.7357325189158194,-0.25495678222636725,-0.0638653637312512,-0.34348505940370094,-4.079669435709125
769,J. Bernard,-0.5812515730257589,-1.061368466528125,-0.8156192738227076,-1.542578633072697,-1.3307728241268983,,-1.2829034634550343,-1.3469373177948827,,,,-0.3805595115725141,-0.49808321943130757,-0.7391836734579336,-1.1114008977762997,-0.9528811882008923,,-0.011805254578133093,-0.13285438407878813,-11.788199680921974
770,Z. Kneževi?,0.7339532574647303,0.021221452357248767,-0.5281114870058251,-0.2809060920900942,-0.17230249319956484,-0.2130665242084112,-0.2537563229464506,-0.27512866604596886,-0.8599946827697836,-0.942423976629174,-0.6629709954500383,-0.472121999119698,0.17609499561170053,-0.6474765620252486,-0.7703616127514044,-0.08428651106060019,-1.0349115788979766,-0.3241659094968417,0.23574929773980935,-12.709932821047184
771,O. Zen,-1.0196531831892552,1.419777746071656,1.6487331846077138,0.755467780859901,1.5835041021121752,0.7881250919062386,0.5894003704822686,1.3779999324142203,1.5357047906603225,0.8436649137577431,-0.8497471732306263,0.1688154137105893,0.4650285163444183,-0.005526781996453764,1.8117929738656602,2.358636018396472,1.8249226755645904,0.8732166010248748,0.6570106483896351,16.826873621752146
772,B. Male,-0.36205076794401075,1.488642212380548,1.0326450700001084,0.10210164356533874,0.3888315733433624,0.13337410030133695,0.1492229790599226,0.3606900256694885,-0.952136970209403,0.06511334615318955,0.7231048501848518,0.443502876352141,2.5838743350510147,1.8286154466572457,0.44763583376607907,0.18714932554574124,1.0449678788929815,0.508795836953048,-0.4488003970661574,9.725279198656827
773,G. Twebaze,0.07635084221948565,-0.6086858718211448,-0.6513291099273462,-0.10066715766400813,-0.08179699859586684,0.05057696991535962,-0.1669607809758472,-0.1297986793681501,-1.4128484074075005,-1.07981542973586,0.38150105134930257,0.443502876352141,-0.7870167401640252,-0.5557694505925636,-0.6729218170300055,-0.6271581842732827,-1.4248889772337812,-1.0530074376404952,-0.5014580658973856,-8.902191368490973
774,O. Rodrigues,0.7339532574647303,1.2496420057790998,0.33441187344482237,-0.47616493771835416,-0.22660578996178346,0.10722763807418632,-0.3777499543330269,-0.4931236460626972,2.272843090177278,1.3932307261844867,-0.8423744293708659,-0.6552469742140659,0.07978382203412793,0.17788744086891622,-0.5267621234479076,-0.35572234766694144,0.3950055483333069,0.5608559461061661,1.0256143302082326,4.37670547589971
775,T. Ong,0.07635084221948565,-0.8011012923901073,-1.0620545196657498,0.6503284024446839,0.09921399061152897,-0.5704015079794722,0.6203987783289125,0.2335262873263971,-0.1228563832528279,-1.7667726952692897,-0.8374592667976927,-0.19743453647814627,0.6576508634995634,0.2695945523016011,-0.23444273628371162,-0.13857367838186835,0.6549904805571769,-1.5215484200185583,-1.1860077607033523,-5.1765985999314275
776,Z. Nakiwala,-0.14284996286226254,-1.059343041048452,-0.9799094377180689,-0.5737943605324842,-0.09989809751660644,0.7924828356107636,-0.41494804374899985,-0.16613117603760486,-1.50499069484712,-1.4919897890559175,-1.9728618212007412,-0.472121999119698,0.27240616918927313,-0.9225978963233035,-0.5267621234479076,-1.0071683555221607,-1.6848739094576506,-0.6365265644155503,-0.4488003970661574,-26.0813573302413
777,G. Nalukwago,0.07635084221948565,-0.07397354518739585,0.8272823651309066,0.4325396900131632,0.3345282765811436,-0.24520488402928406,0.3724115155557599,0.3243575290000338,-0.6757101078905446,-0.896626825593612,1.337500171831523,1.35912775182398,1.6207625992752892,2.2871510038206706,1.4220337909800658,0.5671594967946191,0.7849829466691115,-0.5324063461093141,-0.4488003970661574,8.873465873819445
778,S. Gutiérrez,-1.0196531831892552,-0.6583087960731403,0.9915725290262681,0.44755960121533706,-0.04559480075438764,-0.37321360534970976,0.36001215241710227,-0.002634941025058508,0.7064242037037473,1.668013632397859,1.8118133601427528,1.5422527269183477,-0.016527351543444636,0.08618032943623123,-0.08828304270161363,0.13286215822447292,-1.5548814433457159,1.8102985657810005,2.447371388651394,8.245263483932188
779,U. Nyakaisiki,-1.4580547933527517,0.24300554238147407,-0.07631353629358113,-0.23584635848357283,-0.29901018564474185,-0.2773432438501569,-0.2537563229464506,-0.5112898943974244,0.24571276650565005,0.8894620647933051,0.6592077367335977,-0.472121999119698,0.6576508634995634,-0.8308907848906184,-0.7703616127514044,-0.19286084570313666,0.5249980144452419,0.7690963827186384,0.13043396007735292,-1.2582822462787135
780,O. Manhica,0.9531540625464785,1.2486292930392628,1.0326450700001084,-0.12319702446726892,0.1716183862944874,0.47055451943896914,-0.08016523900524371,0.3061912806653064,1.3514202157810835,1.2558392730778007,-0.47619481766944993,-0.472121999119698,0.6576508634995634,0.6364229980323411,0.739955220930275,-0.3014351803456731,0.6549904805571769,0.40467561864681173,0.6043529795584067,9.034986001460739
781,Q. Salehi,1.391555672709975,-0.38386364357740943,0.08797662760178021,0.2673206667892508,-0.13610029535808565,-0.5039459164854639,0.19262075004522422,-0.1842974243723322,0.3378550539452696,0.15670764822431357,-0.6359376012975845,-0.6094657304404738,0.17609499561170053,-0.5557694505925636,-0.283162634144411,-0.029999343739331868,0.005028149997502366,-0.3241659094968417,0.39372230423349397,-0.6378260803459873
782,T. Chandiru,-1.0196531831892552,-0.965160756243644,-0.8156192738227076,-0.6564038721444403,-1.0954585381572837,-1.9338305695327735,-0.5637404014128914,-1.1107760894434273,-1.5971329822867395,,0.6542925741604244,-0.15165329270455435,-0.5943943930088801,-0.7391836734579336,-0.6729218170300055,-0.5728710169520146,-1.0349115788979766,-0.22004569119060555,0.07777629124612472,-13.011688264068583
783,Y. Fallah,-0.5812515730257589,0.6612559039340086,-0.1995311592151022,-0.13821693566944276,-0.33521238348622107,-0.5295476607495491,-0.14836173626786076,-0.4931236460626972,-1.1364215450886421,-0.07227810695349625,-0.2771307334559288,-0.6552469742140659,-0.11283852512101722,0.6364229980323411,-0.7703616127514044,-0.7357325189158194,-0.9049191127860415,0.24849529118745742,-0.027539046416331692,-5.571539077025572
784,J. Taylor,1.8299572828734711,1.5250998710146673,1.1147901519477892,0.11712155476751258,0.4612359690263206,0.5533516498249469,0.13062393435193598,0.5786850056862167,0.3378550539452696,1.2558392730778007,-0.05594841766312669,0.12303416993699733,-0.016527351543444636,0.6364229980323411,0.2527562423232816,0.8385953334009604,0.13502061610943733,0.8211564918717567,0.8149836548833197,11.454053483867451
785,L. Nangiro,0.07635084221948565,0.6744211695518851,-0.7745467328488672,-0.02556760165313903,0.11731508953226857,0.02933296935579956,0.03142902924267483,0.12452879731803289,0.1535704790660305,-1.217206882842546,0.9516599098374134,0.6724090952201006,-0.5943943930088801,0.17788744086891622,-0.0395631448409144,-0.5728710169520146,0.005028149997502366,-0.7927068918749046,0.025118622414896506,-0.9778050693962597
786,E. Hayati,0.29555164730123384,0.8729128665598674,0.6219196602617049,-0.5287346269259626,-0.3714145813277003,-0.18528590809206358,-0.3963489990410134,-0.4022924043890604,1.7199893655395613,2.0801879917179167,-0.5622101626999843,-0.014309561383778516,0.3687173427668456,-0.6474765620252486,-0.6242019191693063,-0.6271581842732827,-1.4248889772337812,1.602058129168528,1.4995333496892864,3.2765484664437627
